INCIDENT_NO,INCIDENT_DATE,CASE_NO,CFS_NO,DISTRICT,INCIDENT_TYPE,INCIDENT_DESCRIPTION,INCIDENT_LOCATION_X,LATITUDE_X,LONGITUDE_X,SUBJECT_GENDER,SUBJECT_RACE,SUSPECT_AGE,OFFICER_GENDER,OFFICER_RACE,SNA_NEIGHBORHOOD,CPD_NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,
6164,10/20/2011 03:57:00 PM,2011-162363,LCP111020000959,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,X W CORRY ST,39.1279099903349,-84.5093361919407,MALE,BLACK,JUVENILE,MALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
-1357,02/17/1998 08:45:00 PM,9800110,NONE,DISTRICT 1,9825,CHEMICAL IRRITANT,10XX SYCAMORE S5T,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
4662,05/04/2009 05:53:00 AM,2009-129812,LCP090504000241,DISTRICT 3,9826,INJURY TO PRISONER,7XX STATE AV,39.1042054607432,-84.5535404542832,MALE,WHITE,ADULT,MALE,WHITE,LOWER PRICE HILL,LOWER PRICE  HILL,LOWER PRICE HILL,
4429,12/13/2008 08:58:00 PM,2008-124088,LCP081213001455,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,13XX WILLIAMSBURG RD,39.2169185873606,-84.4833044873572,FEMALE,BLACK,JUVENILE,MALE,BLACK,HARTWELL,HARTWELL,HARTWELL,
-4965,04/11/2001 12:30:00 AM,20010384,P011000806,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,15XX REPUBLIC STREET,,,OTHER,UNKNOWN,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
1849,12/24/2005 12:25:00 AM,2005-76847,P053571592,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,23XX BURNETT AV,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-48,07/15/1996 12:00:00 AM,9600201,P96970831,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,5XX M L KING DR,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6246,12/18/2011 12:15:00 AM,2011-164250,LCP111218000027,DISTRICT 5,9826,INJURY TO PRISONER,28XX W MCMICKEN AV,39.1343990480147,-84.5300847812857,FEMALE,WHITE,ADULT,FEMALE,WHITE,CUF,CLIFTON/UNIVERSITY HEIGHTS,CUF,
3524,10/17/2007 11:10:00 PM,2007-104918,P072901730,DISTRICT 5,9826,INJURY TO PRISONER,4XX KINGS RUN DR,39.1778470362511,-84.5091825332064,MALE,BLACK,JUVENILE,MALE,BLACK,WINTON HILLS,WINTON HILLS,WINTON HILLS,
6434,05/08/2012 05:40:00 PM,2012-169115,LCP120508001259,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX QUEBEC RD,39.1150388195747,-84.5755833356694,MALE,BLACK,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-1765,07/11/1998 03:53:00 PM,9800525,P981920800,DISTRICT 4,9825,CHEMICAL IRRITANT,6XX ROCKDALE,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
1144,05/18/2005 08:25:00 PM,2005-66667,P051381702,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX RIDGEWAY AV,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
3972,05/23/2008 06:23:42 AM,2008-114618,LCP08052000347,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,33XX CENTRAL PKWY,39.1431453846271,-84.5341412951019,MALE,BLACK,ADULT,MALE,WHITE,CLIFTON,CLIFTON,CLIFTON,
9900,08/24/2018 02:43:00 PM,2019-246738,CPD180824000885,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,26XX VICTORY PKWY,39.1290562430099,-84.4840735681761,MALE,BLACK,ADULT,MALE,WHITE,WALNUT HILLS,EAST WALNUT HILLS,EAST WALNUT HILLS,
760,11/13/2004 10:20:00 PM,2005-61582,P043181508,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,44XX COLERAIN AV,,,FEMALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-7449,12/25/2003 02:47:00 AM,20030876,P033590133,DISTRICT 3,9825,CHEMICAL IRRITANT,21XX CHAMPLAIN ST,39.1274251100423,-84.573428763937,MALE,WHITE,UNKNOWN,MALE,WHITE,WESTWOOD,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT - WESTWOOD,
-738,06/10/1997 08:54:00 PM,9700384,P971611286,DISTRICT 3,9825,CHEMICAL IRRITANT,9XX GRAND AV,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
2046,03/03/2006 06:05:00 AM,2006-79335,P060620230,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,15XX KENOVA AV,39.1925070682473,-84.4641257431202,MALE,BLACK,ADULT,FEMALE,WHITE,ROSELAWN,ROSELAWN,ROSELAWN,
9019,08/02/2017 02:00:00 AM,2017-227252,CPD170802000130,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,15XX DIXMONT AV,39.1383215249602,-84.4795680315474,OTHER,UNKNOWN,UNKNOWN,MALE,BLACK,EVANSTON,EVANSTON,EVANSTON,
9060,08/23/2017 06:24:00 PM,2017-227976,CPD170823001265,DISTRICT 3,8223,WEAPON DISCHARGE AT AN ANIMAL,28XX ORLAND AV,39.1367974370371,-84.5748602027216,MALE,WHITE,ADULT,MALE,WHITE,WESTWOOD,WESTWOOD,WESTWOOD,
3368,08/11/2007 02:40:00 AM,2007-102217,P072230253,DISTRICT 3,9826,INJURY TO PRISONER,44XX W 8TH ST,39.1085376310948,-84.5990471887772,MALE,WHITE,ADULT,FEMALE,BLACK,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
2949,02/10/2007 11:48:00 PM,2007-94551,P070411620,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,23XX BALTIMORE AV,39.1500732030538,-84.5607579815486,MALE,BLACK,ADULT,MALE,WHITE,MILLVALE,EAST  WESTWOOD,EAST WESTWOOD,
4958,08/15/2009 03:04:00 AM,2009-136664,LCP090815000235,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,XX W MCMILLAN ST,39.1268997661796,-84.5161621229444,MALE,WHITE,ADULT,MALE,WHITE,CUF,FAIRVIEW,CUF - HEIGHTS,
5815,03/15/2011 08:10:00 PM,2011-154608,110315001570,OUTSIDE CITY,9823,NONCOMPLIANT SUSPECT/ARRESTEE,50XX GLENCROSSING WAY,,,FEMALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
3967,05/22/2008 10:03:00 PM,2008-114606,LCP080522001859,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,39XX EDWARDS AV,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
3962,05/22/2008 02:28:00 AM,2008-114563,LCP080522000117,DISTRICT 3,9826,INJURY TO PRISONER,27XX MONTANA AV,39.1497599256847,-84.5891921446005,MALE,WHITE,ADULT,MALE,WHITE,WESTWOOD,WESTWOOD,WESTWOOD,
-7349,10/07/2003 11:11:00 PM,20030774,P032801806,DISTRICT 2,9825,CHEMICAL IRRITANT,35XX EDWARDS RD,39.1418457585283,-84.4427664316393,MALE,WHITE,UNKNOWN,FEMALE,WHITE,HYDE PARK,HYDE PARK,HYDE PARK,
6495,06/16/2012 02:24:00 AM,2012-170532,LCP120616000216,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,16XX VINE ST,39.1153574342444,-84.5168783722567,MALE,BLACK,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-1844,08/09/1998 02:35:00 AM,9800604,P982210190,DISTRICT 4,9825,CHEMICAL IRRITANT,2XX MARTIN LUTHER KING,,,MALE,BLACK,UNKNOWN,MALE,HISPANIC/LATINO,N/A,N/A,N/A,
-5503,09/24/2001 03:00:00 PM,20010926,P012670914,DISTRICT 1,9825,CHEMICAL IRRITANT,X E LIBERTY ST,,,FEMALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-3352,01/04/2000 11:40:00 AM,20000040,P000040572,DISTRICT 3,9825,CHEMICAL IRRITANT,24XX WHITE ST,39.1302153837736,-84.5635314264182,MALE,WHITE,UNKNOWN,MALE,BLACK,SOUTH FAIRMOUNT,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,
-1848,08/11/1998 07:40:00 PM,9800608,P982231190,DISTRICT 1,9825,CHEMICAL IRRITANT,6XX RACE ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2059,10/06/1998 03:16:00 AM,9800820,P982790166,DISTRICT 4,9826,INJURY TO PRISONER,29XX MONFORT,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-1944,09/13/1998 12:45:00 PM,9800704,P982560481,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,54XX GRAFTON,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2157,12/03/1998 09:40:00 PM,9800918,P983371382,DISTRICT 5,9826,INJURY TO PRISONER,XX W MCMILLAN,,,MALE,WHITE,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-1434,03/13/1998 05:22:00 PM,9800187,P980720884,DISTRICT 3,9825,CHEMICAL IRRITANT,4XX CONSIDINE AV,39.0991516248906,-84.5646004595857,FEMALE,WHITE,UNKNOWN,MALE,BLACK,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
5313,05/26/2010 09:48:00 PM,2010-144132,LCP100526001802,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,30XX KERPER AV,39.1380459809744,-84.4858470830233,MALE,BLACK,ADULT,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-5482,08/30/2001 05:51:00 PM,20010903,P012421184,DISTRICT 4,9826,INJURY TO PRISONER,23XX VINE ST,39.1250185442214,-84.5128949769042,MALE,BLACK,UNKNOWN,MALE,BLACK,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
4860,08/15/2009 02:50:00 AM,2009-134520,LCP090815000216,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,11XX ST GREGORY ST,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
9240,01/05/2018 01:53:00 AM,2018-232687,LCP180105000013,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,10XX LUDLOW,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
9240,01/05/2018 01:53:00 AM,2018-232687,LCP180105000013,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,10XX LUDLOW,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
4458,01/19/2009 03:12:00 PM,2009-125788,LCP090119000841,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,26XX STANTON AV,39.1297441069516,-84.4910519628176,MALE,BLACK,JUVENILE,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-1962,09/25/1998 12:30:00 PM,9800722,P982680546,DISTRICT 1,9825,CHEMICAL IRRITANT,14XX VINE ST,39.1111865076347,-84.5150290183187,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-5391,09/02/2001 02:30:00 AM,20010812,P012450181,DISTRICT 1,9825,CHEMICAL IRRITANT,7XX WALNUT ST,39.1043280359108,-84.5109667579844,MALE,BLACK,UNKNOWN,FEMALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-3607,04/04/2000 04:40:00 PM,20000297,P000951080,DISTRICT 1,9826,INJURY TO PRISONER,18XX  LOGAN,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-3607,04/04/2000 04:40:00 PM,20000297,P000951080,DISTRICT 1,9826,INJURY TO PRISONER,18XX  LOGAN,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
8685,11/13/2016 03:11:00 AM,2016-219387,LCP16111300129,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,55XX RIDGE AV,39.1719470163692,-84.4283807458118,MALE,BLACK,ADULT,MALE,ASIAN,PLEASANT RIDGE,PLEASANT RIDGE,PLEASANT RIDGE,
4287,10/15/2008 08:45:00 PM,2008-121755,LCP081015001700,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,26XX EUCLID AV,39.1299392737226,-84.5072067362773,MALE,BLACK,ADULT,MALE,BLACK,CORRYVILLE,CORRYVILLE,CORRYVILLE,
-6418,10/25/2002 12:20:00 AM,20020673,P022980022,DISTRICT 3,9826,INJURY TO PRISONER,16XX KNOX ST,39.1295293482651,-84.5495047061564,MALE,BLACK,UNKNOWN,MALE,WHITE,SOUTH FAIRMOUNT,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,
4018,06/08/2008 06:50:00 PM,2008-115433,LCP080608001163,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,71XX READING RD,39.1926365987348,-84.4629387005137,MALE,BLACK,ADULT,FEMALE,WHITE,ROSELAWN,ROSELAWN,ROSELAWN,
3642,12/20/2007 01:10:00 PM,2007-107670,LCP071220000825,VORTEX UNIT,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX E 14TH ST,,,MALE,BLACK,ADULT,MALE,ASIAN,N/A,N/A,N/A,
-7620,02/24/2004 04:15:00 AM,20040119,P040550206,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX BANK ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6411,04/24/2012 01:14:00 PM,2012-168521,LCP120424000724,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX MARTIN LUTHER KING DR,,,MALE,BLACK,ADULT,MALE,NATIVE HAWAIIAN,N/A,N/A,N/A,
-1630,05/26/1998 05:36:00 PM,9800388,P981460873,DISTRICT 4,9826,INJURY TO PRISONER,XX VIEW COURT,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
5473,08/21/2010 12:56:00 AM,2010-147208,LCP100821000089,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,27XX ERLENE DR CINTI OHIO 45211,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-3275,12/12/1999 01:45:00 PM,9901045,NONE,DISTRICT 1,9825,CHEMICAL IRRITANT,2XX EETE ROSE,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-1709,06/19/1998 10:38:00 PM,9800468,P981701441,DISTRICT 2,9826,INJURY TO PRISONER,50XX WHETSEL AV,39.1622710765179,-84.3942406397508,MALE,BLACK,UNKNOWN,MALE,WHITE,MADISONVILLE,MADISONVILLE,MADISONVILLE,
-5654,11/17/2001 05:05:00 PM,20011083,P013210872,DISTRICT 1,9826,INJURY TO PRISONER,13XX VINE ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5654,11/17/2001 05:05:00 PM,20011083,P013210872,DISTRICT 1,9826,INJURY TO PRISONER,13XX VINE ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2288,01/25/1999 01:45:00 AM,9900055,P990250053,DISTRICT 5,9825,CHEMICAL IRRITANT,10XX LUDLOW,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5473,09/11/2001 10:28:00 AM,20010894,P012540505,DISTRICT 3,9825,CHEMICAL IRRITANT,24XX FERGUSON RD,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
344,12/03/2004 07:41:00 PM,2004-52606,P043381407,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,22XX GRAND AV,39.1232060536668,-84.5531546029423,MALE,WHITE,ADULT,MALE,WHITE,EAST PRICE HILL,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,
-6052,05/22/2002 05:17:00 PM,20020305,P01421144,DISTRICT 1,9826,INJURY TO PRISONER,13XX VINE ST,39.1104903463129,-84.5144960033987,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
2374,06/29/2006 08:05:00 PM,2006-84865,P061801625,DISTRICT 1,9826,INJURY TO PRISONER,1XX E LIBERTY ST,,,MALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
-6932,05/17/2003 02:40:00 AM,20030356,P031370173,DISTRICT 4,9825,CHEMICAL IRRITANT,X W CORRY ST,39.1281599903349,-84.5092161919407,MALE,BLACK,UNKNOWN,FEMALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
-8048,08/07/2004 12:59:00 AM,20040550,P042200044,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,10XX LUDLOW AVNUE,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
6439,05/15/2012 01:18:00 AM,2012-169327,LCP120515000083,DISTRICT 1,9826,INJURY TO PRISONER,18XX RACE ST,39.1159010119071,-84.5178539649703,MALE,BLACK,ADULT,FEMALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-7322,09/30/2003 03:36:00 PM,20030747,P032730968,DISTRICT 4,9826,INJURY TO PRISONER,17XX SYCAMORE ST,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-7322,09/30/2003 03:36:00 PM,20030747,P032730968,DISTRICT 4,9826,INJURY TO PRISONER,17XX SYCAMORE ST,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
7139,10/21/2013 06:42:00 PM,2013-185845,LCP131021001333,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,3XX BURNET AV,,,FEMALE,BLACK,JUVENILE,MALE,BLACK,N/A,N/A,N/A,
-7782,04/19/2004 02:30:00 AM,20040281,P041100181,DISTRICT 2,9825,CHEMICAL IRRITANT,43XX KELLOGG AV,39.100049515949,-84.4340905910197,MALE,WHITE,UNKNOWN,MALE,WHITE,LINWOOD,EAST  END,EAST END,
-4181,09/13/2000 01:08:00 AM,20000877,P002570075,DISTRICT 2,9826,INJURY TO PRISONER,16XX BLAIR AV,39.1399072233283,-84.4735311893469,MALE,BLACK,UNKNOWN,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
5491,08/26/2010 11:54:00 AM,2010-147469,LCP100826000734,DISTRICT 5,9826,INJURY TO PRISONER,29XX HENSHAW AV,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
9231,01/21/2018 07:41:00 PM,2018-232503,CPD 180121001070,CENTRAL BUSINESS DISTRICT,2382,USE OF FORCE INVESTIGATION,10XX MAIN ST,39.1065491618575,-84.5110692263236,MALE,BLACK,ADULT,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
4995,11/03/2009 10:25:00 PM,2009-137512,LCP091103001738,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,7XX ELBERON AV,,,MALE,HISPANIC/LATINO,JUVENILE,MALE,WHITE,N/A,N/A,N/A,
1928,01/11/2006 09:36:00 PM,2006-77973,P060111560,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,58XX MOMFORT HLS,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
1928,01/11/2006 09:36:00 PM,2006-77973,P060111560,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,58XX MOMFORT HLS,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-7527,01/15/2004 10:08:00 PM,20040026,P04015394,DISTRICT 3,9825,CHEMICAL IRRITANT,10XX GILSEY AV,39.1095241322744,-84.5815348492844,FEMALE,BLACK,UNKNOWN,MALE,WHITE,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
3469,09/21/2007 12:57:00 AM,2007-103844,P072640060,VORTEX UNIT,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,1XX CORWINE ST,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-3863,06/23/2000 02:20:00 PM,20000557,860,DISTRICT 5,9825,CHEMICAL IRRITANT,16XX ROCKFORD PL,39.1786365365226,-84.542802435997,MALE,WHITE,UNKNOWN,FEMALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
4477,02/12/2009 06:06:00 PM,2009-126545,LCP090212001343,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,77XX READING RD,39.2024459939235,-84.4550541719597,MALE,BLACK,ADULT,MALE,BLACK,ROSELAWN,ROSELAWN,ROSELAWN,
9506,06/06/2018 08:52:00 PM,2018-236692,LCP180606001548,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,23XX FERGUSON RD,39.1277324944562,-84.5974506059579,FEMALE,BLACK,ADULT,MALE,BLACK,WESTWOOD,WESTWOOD,WESTWOOD,
3412,08/31/2007 03:55:00 PM,2007-103074,P072431045,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,20XX WESTWOOD NORTHERN BLVD,39.1438198844808,-84.5581668505473,MALE,BLACK,ADULT,MALE,WHITE,MILLVALE,EAST  WESTWOOD,MILLVALE,
3190,05/25/2007 05:03:00 PM,2007-98833,P071451326,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,33XX BOWLING GREEN CT,39.145299905919,-84.5528474674464,MALE,BLACK,ADULT,MALE,WHITE,MILLVALE,MILLVALE,MILLVALE,
1464,08/16/2005 10:58:00 PM,2005-71641,P052281707,DISTRICT 1,9826,INJURY TO PRISONER,19XX RACE ST CINCINNATI OHIO,,,MALE,BLACK,ADULT,FEMALE,WHITE,N/A,N/A,N/A,
3165,05/06/2007 12:09:00 AM,2007-98252,P071251931,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,12XX HOPPLE ST,39.137279862817,-84.5373708764665,FEMALE,BLACK,ADULT,MALE,WHITE,CAMP WASHINGTON,CAMP  WASHINGTON,CAMP WASHINGTON,
-2237,01/01/1999 05:10:00 AM,9900004,P990010343,DISTRICT 1,9825,CHEMICAL IRRITANT,19XX VINE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
8736,11/22/2016 03:11:00 PM,2016-220279,LCP161122000973,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,2XX W MITCHELL AV,39.1677672683121,-84.5095002700582,FEMALE,BLACK,ADULT,MALE,WHITE,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,
3601,12/07/2007 03:15:00 AM,2007-107023,LCP071207000156,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,26XX VICTORY PKWY,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
4742,06/09/2009 07:28:00 PM,2009-131526,LCP0900609001656,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX GLENWOOD AV,,,FEMALE,BLACK,JUVENILE,MALE,WHITE,N/A,N/A,N/A,
-6893,04/10/2003 08:50:00 AM,20030317,P031000379,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,3XX HOME ST,,,MALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
7061,08/16/2013 06:13:00 PM,2013-183765,LCP130816001233,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,32XX HARRISON AV CINCINNATI OH 45211,,,MALE,BLACK,JUVENILE,MALE,WHITE,N/A,N/A,N/A,
-2597,05/09/1999 12:10:00 AM,9900365,P991281419,DISTRICT 2,9825,CHEMICAL IRRITANT,32XX ERIE AVNUE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
7484,06/25/2014 02:30:00 AM,2014-192383,LCP 140625000081,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,21XX LOTH ST,39.1200084794817,-84.5160183938408,MALE,BLACK,JUVENILE,MALE,BLACK,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
-1688,06/23/1998 06:31:00 PM,9800447,P98171080,DISTRICT 1,9825,CHEMICAL IRRITANT,1XX W COURT ST,39.106771349118,-84.5174509473029,MALE,BLACK,UNKNOWN,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
1170,05/24/2005 05:20:00 PM,2005-67001,P051441281,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,16XX ASMANN AV,39.156379248493,-84.4747533344682,MALE,BLACK,ADULT,MALE,WHITE,NORTH AVONDALE - PADDOCK HILLS,NORTH AVONDALE,NORTH AVONDALE,
-6648,02/06/2003 03:50:00 PM,20030054,P030370980,DISTRICT 1,9826,INJURY TO PRISONER,13XX WALNUT ST,39.1107115996552,-84.5138261570734,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-2942,08/27/1999 02:12:00 AM,9900711,P992390080,DISTRICT 4,9825,CHEMICAL IRRITANT,X  W CORRY,,,MALE,WHITE,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
1466,08/19/2005 08:38:00 PM,2005-71788,52311647,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX LEXINGTON AV,39.145832173016,-84.4860965116997,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
-2273,01/16/1999 06:50:00 PM,9900040,P990160857,DISTRICT 1,9825,CHEMICAL IRRITANT,XX WEST 12TH ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5876,03/07/2002 08:10:00 PM,20020127,P020661444,DISTRICT 4,9825,CHEMICAL IRRITANT,31XX VAN BUREN AV,39.1369373952441,-84.4940829456574,MALE,BLACK,UNKNOWN,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
6392,04/12/2012 01:00:00 PM,2012-168192,LCP120412000720,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,26XX READING RD,39.12871965553,-84.5000463514118,MALE,BLACK,ADULT,MALE,BLACK,AVONDALE,WALNUT HILLS,WALNUT HILLS,
6429,05/05/2012 03:29:00 AM,2012-168993,LCP120505000209,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,ON TALEN STREET AT 3548 DICK ST,,,MALE,BLACK,ADULT,FEMALE,WHITE,N/A,N/A,N/A,
5451,08/07/2010 11:58:00 PM,2010-146745,LCP100807001772,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,6XX NEAV ST CINTI OHIO 45204,,,MALE,BLACK,ADULT,MALE,HISPANIC/LATINO,N/A,N/A,N/A,
5602,11/04/2010 02:36:00 PM,2010-150176,LCP101104000958,DISTRICT 1,9826,INJURY TO PRISONER,5XX DAVID ST,39.1117196454574,-84.5233560519906,FEMALE,BLACK,ADULT,MALE,BLACK,WEST END,WEST  END,WEST END,
